Format,,,,,,,,,,,,
Venue,,,,,,,,,,,,
Vehicle,,,,,,,,,,,,
Driver,,,,,,,,,,,,
Device,,,,,,,,,,,,
Comment,,,,,,,,,,,,
Log Date,s,,,,,,,,,,,
Log Time,s,,,,,,,,,,,
Sample Rate,s,,,,,,,,,,,
Duration,m,,,,,,,,,,,
Range,m,,,,,,,,,,,
Beacon Markers,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Time,G Force Lat,G Force Long,G Force Vert,Damper Pos FL,Damper Pos FR,Damper Pos RL,Damper Pos RR,Wheel Speed FL,Wheel Speed FR,Wheel Speed RL,Wheel Speed RR,Steering Wheel Angle
s,G,G,G,mm,mm,mm,mm,km/h,mph,km/h,km/h,deg
,,,,,,,,,,,,
,,,,,,,,,,,,
1.06,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.08,0.01,0.04,0,-14.79,-23.67,-5.23,-8.26,0,0,0,0,6.2
1.1,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.12,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
1.14,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
1.16,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.18,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
1.2,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.22,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.24,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.26,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.28,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.3,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.32,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.34,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
1.36,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.38,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.4,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
1.42,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.44,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.46,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.48,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.5,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.52,0.01,0.04,0,-14.79,-23.69,-5.25,-8.26,0,0,0,0,6.2
1.54,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.56,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.58,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
1.6,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.62,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.64,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.66,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.68,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.7,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.72,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.74,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.76,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.78,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.8,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.82,0,0.04,0,-14.79,-23.69,-5.25,-8.26,0,0,0,0,6.2
1.84,0.01,0.04,0,-14.79,-23.67,-5.23,-8.26,0,0,0,0,6.1
1.86,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.88,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.9,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.92,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.94,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.96,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
1.98,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.02,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.04,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.06,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
2.08,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.1
2.1,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.12,0.01,0.04,0,-14.79,-23.67,-5.23,-8.26,0,0,0,0,6.2
2.14,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.16,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6.2
2.18,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.2,0,0.04,0,-14.79,-23.67,-5.23,-8.26,0,0,0,0,6.2
2.22,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.24,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.26,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.28,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.3,0.01,0.04,0,-14.77,-23.67,-5.23,-8.26,0,0,0,0,6.2
2.32,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.34,0,0.04,0,-14.81,-23.71,-5.25,-8.28,0,0,0,0,6.2
2.36,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.38,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.4,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.42,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.44,0.01,0.04,-0.01,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.46,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.2
2.48,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.5,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.52,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.54,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6.1
2.56,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6
2.58,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6
2.6,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
2.62,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.4
2.64,0.01,0.04,0,-14.79,-23.67,-5.23,-8.26,0,0,0,0,5.4
