Motion [Heave],Motion [Roll],Motion [Pitch],Motion [Steering],Motion [Completion Percentage],Camber Angle [Left] [Front],Camber Angle [Right] [Front],Toe Angle [Left] [Front],Toe Angle [Right] [Front],Steer Angle [Left] [Front],Steer Angle [Right] [Front],Toe Distance [Left] [Front],Toe Distance [Right] [Front],Half Track [Left] [Front],Half Track [Right] [Front],Wheel Center X [Left] [Front],Wheel Center Y [Left] [Front],Wheel Center Z [Left] [Front],Wheel Center X [Right] [Front],Wheel Center Y [Right] [Front],Wheel Center Z [Right] [Front],Contact Patch X [Left] [Front],Contact Patch Y [Left] [Front],Contact Patch Z [Left] [Front],Contact Patch X [Right] [Front],Contact Patch Y [Right] [Front],Contact Patch Z [Right] [Front],Wheel Center Displacement X [Left] [Front],Wheel Center Displacement Y [Left] [Front],Wheel Center Displacement Z [Left] [Front],Wheel Center Displacement X [Right] [Front],Wheel Center Displacement Y [Right] [Front],Wheel Center Displacement Z [Right] [Front],Contact Patch Displacement X [Left] [Front],Contact Patch Displacement Y [Left] [Front],Contact Patch Displacement Z [Left] [Front],Contact Patch Displacement X [Right] [Front],Contact Patch Displacement Y [Right] [Front],Contact Patch Displacement Z [Right] [Front],Toe Angle Gain in Heave [Left] [Front],Toe Angle Gain in Roll [Left] [Front],Toe Angle Gain in Pitch [Left] [Front],Camber Angle Gain in Heave [Left] [Front],Camber Angle Gain in Roll [Left] [Front],Camber Angle Gain in Pitch [Left] [Front],Toe Angle Gain in Heave [Right] [Front],Toe Angle Gain in Roll [Right] [Front],Toe Angle Gain in Pitch [Right] [Front],Camber Angle Gain in Heave [Right] [Front],Camber Angle Gain in Roll [Right] [Front],Camber Angle Gain in Pitch [Right] [Front],Toe Angle Gain in Left Wheel Bump/Rebound [Left] [Front],Camber Angle Gain in Left Wheel Bump/Rebound [Left] [Front],Toe Angle Gain in Left Wheel Bump/Rebound [Right] [Front],Camber Angle Gain in Left Wheel Bump/Rebound [Right] [Front],Toe Angle Gain in Right Wheel Bump/Rebound [Left] [Front],Camber Angle Gain in Right Wheel Bump/Rebound [Left] [Front],Toe Angle Gain in Right Wheel Bump/Rebound [Right] [Front],Camber Angle Gain in Right Wheel Bump/Rebound [Right] [Front],Steering Ratio [Front],Steering Ratio [Left] [Front],Steering Ratio [Right] [Front],Steering Toe Angle Gain [Left] [Front],Steering Toe Angle Gain [Right] [Front],Steering Camber Angle Gain [Left] [Front],Steering Camber Angle Gain [Right] [Front],Steering Side Ratio [Front],Ackerman Angle [Front],Steering Wheel Angle per Average Steer Angle [Front],Steering Wheel Angle per Steer Angle [Left] [Front],Steering Wheel Angle per Steer Angle [Right] [Front],Steering Rack Displacement [Front],Lower A-Arm Chassis Fore X [Left] [Front],Lower A-Arm Chassis Fore Y [Left] [Front],Lower A-Arm Chassis Fore Z [Left] [Front],Lower A-Arm Chassis Aft X [Left] [Front],Lower A-Arm Chassis Aft Y [Left] [Front],Lower A-Arm Chassis Aft Z [Left] [Front],Lower A-Arm Upright X [Left] [Front],Lower A-Arm Upright Y [Left] [Front],Lower A-Arm Upright Z [Left] [Front],Upper A-Arm Chassis Fore X [Left] [Front],Upper A-Arm Chassis Fore Y [Left] [Front],Upper A-Arm Chassis Fore Z [Left] [Front],Upper A-Arm Chassis Aft X [Left] [Front],Upper A-Arm Chassis Aft Y [Left] [Front],Upper A-Arm Chassis Aft Z [Left] [Front],Upper A-Arm Upright X [Left] [Front],Upper A-Arm Upright Y [Left] [Front],Upper A-Arm Upright Z [Left] [Front],Tie Rod Upright X [Left] [Front],Tie Rod Upright Y [Left] [Front],Tie Rod Upright Z [Left] [Front],Tie Rod Chassis X [Left] [Front],Tie Rod Chassis Y [Left] [Front],Tie Rod Chassis Z [Left] [Front],Lower A-Arm Chassis Fore X [Right] [Front],Lower A-Arm Chassis Fore Y [Right] [Front],Lower A-Arm Chassis Fore Z [Right] [Front],Lower A-Arm Chassis Aft X [Right] [Front],Lower A-Arm Chassis Aft Y [Right] [Front],Lower A-Arm Chassis Aft Z [Right] [Front],Lower A-Arm Upright X [Right] [Front],Lower A-Arm Upright Y [Right] [Front],Lower A-Arm Upright Z [Right] [Front],Upper A-Arm Chassis Fore X [Right] [Front],Upper A-Arm Chassis Fore Y [Right] [Front],Upper A-Arm Chassis Fore Z [Right] [Front],Upper A-Arm Chassis Aft X [Right] [Front],Upper A-Arm Chassis Aft Y [Right] [Front],Upper A-Arm Chassis Aft Z [Right] [Front],Upper A-Arm Upright X [Right] [Front],Upper A-Arm Upright Y [Right] [Front],Upper A-Arm Upright Z [Right] [Front],Tie Rod Upright X [Right] [Front],Tie Rod Upright Y [Right] [Front],Tie Rod Upright Z [Right] [Front],Tie Rod Chassis X [Right] [Front],Tie Rod Chassis Y [Right] [Front],Tie Rod Chassis Z [Right] [Front],King Pin Inclination [Left] [Front],King Pin Axis at Ground X [Left] [Front],King Pin Axis at Ground Y [Left] [Front],King Pin Axis at Ground Z [Left] [Front],King Pin Inclination [Right] [Front],King Pin Axis at Ground X [Right] [Front],King Pin Axis at Ground Y [Right] [Front],King Pin Axis at Ground Z [Right] [Front],Caster Angle [Left] [Front],Caster Angle [Right] [Front],Scrub Radius [Left] [Front],Scrub Radius [Right] [Front],Mechanical Trail [Left] [Front],Mechanical Trail [Right] [Front],Top Upright Angle [Left] [Front],Top Upright Angle [Right] [Front],Tie Rod Link Length [Left] [Front],Lower A-Arm Fore Link Length [Left] [Front],Lower A-Arm Aft Link Length [Left] [Front],Upper A-Arm Fore Link Length [Left] [Front],Upper A-Arm Aft Link Length [Left] [Front],Tie Rod Link Length [Right] [Front],Lower A-Arm Fore Link Length [Right] [Front],Lower A-Arm Aft Link Length [Right] [Front],Upper A-Arm Fore Link Length [Right] [Front],Upper A-Arm Aft Link Length [Right] [Front],Tie Rod Top View Angle [Left] [Front],Tie Rod Top View Angle [Right] [Front],Tie Rod Front View Angle [Left] [Front],Tie Rod Front View Angle [Right] [Front],Virtual Caster Angle [Left] [Front],Virtual King Pin Angle [Left] [Front],Virtual King Pin Axis on Ground X [Left] [Front],Virtual King Pin Axis on Ground Y [Left] [Front],Virtual King Pin Axis on Ground Z [Left] [Front],Virtual Mechanical Trail [Left] [Front],Virtual Scrub Radius [Left] [Front],Virtual Caster Angle [Right] [Front],Virtual King Pin Angle [Right] [Front],Virtual King Pin Axis on Ground X [Right] [Front],Virtual King Pin Axis on Ground Y [Right] [Front],Virtual King Pin Axis on Ground Z [Right] [Front],Virtual Mechanical Trail [Right] [Front],Virtual Scrub Radius [Right] [Front],CoilOver Chassis X [Left] [Front],CoilOver Chassis Y [Left] [Front],CoilOver Chassis Z [Left] [Front],CoilOver Rocker X [Left] [Front],CoilOver Rocker Y [Left] [Front],CoilOver Rocker Z [Left] [Front],Rocker Pivot X [Left] [Front],Rocker Pivot Y [Left] [Front],Rocker Pivot Z [Left] [Front],Push/Pull Rocker X [Left] [Front],Push/Pull Rocker Y [Left] [Front],Push/Pull Rocker Z [Left] [Front],Push/Pull Outboard X [Left] [Front],Push/Pull Outboard Y [Left] [Front],Push/Pull Outboard Z [Left] [Front],Rocker Axis Chassis X [Left] [Front],Rocker Axis Chassis Y [Left] [Front],Rocker Axis Chassis Z [Left] [Front],CoilOver Chassis X [Right] [Front],CoilOver Chassis Y [Right] [Front],CoilOver Chassis Z [Right] [Front],CoilOver Rocker X [Right] [Front],CoilOver Rocker Y [Right] [Front],CoilOver Rocker Z [Right] [Front],Rocker Pivot X [Right] [Front],Rocker Pivot Y [Right] [Front],Rocker Pivot Z [Right] [Front],Push/Pull Rocker X [Right] [Front],Push/Pull Rocker Y [Right] [Front],Push/Pull Rocker Z [Right] [Front],Push/Pull Outboard X [Right] [Front],Push/Pull Outboard Y [Right] [Front],Push/Pull Outboard Z [Right] [Front],Rocker Axis Chassis X [Right] [Front],Rocker Axis Chassis Y [Right] [Front],Rocker Axis Chassis Z [Right] [Front],Push/Pull Length [Left] [Front],Push/Pull Length [Right] [Front],CoilOver Length [Left] [Front],CoilOver Length [Right] [Front],Rocker/CoilOver Angle [Left] [Front],Rocker/CoilOver Angle [Right] [Front],Rocker/PRod Angle [Left] [Front],Rocker/PRod Angle [Right] [Front],CoilOver Displacement [Left] [Front],CoilOver Displacement [Right] [Front],Motion Ratio Steering [Left] [Front],Motion Ratio Steering [Right] [Front],Motion Ratio Heave [Left] [Front],Motion Ratio Heave [Right] [Front],Motion Ratio Roll [Left] [Front],Motion Ratio Roll [Right] [Front],Motion Ratio Pitch [Left] [Front],Motion Ratio Pitch [Right] [Front],Motion Ratio Single Left Wheel [Left] [Front],Motion Ratio Single Left Wheel [Right] [Front],Motion Ratio Single Right Wheel [Left] [Front],Motion Ratio Single Right Wheel [Right] [Front],Roll Center X [Front],Roll Center Y [Front],Roll Center Z [Front],Roll Center (Ground) X [Front],Roll Center (Ground) Y [Front],Roll Center (Ground) Z [Front],Front View Instant Center X [Left] [Front],Front View Instant Center Y [Left] [Front],Front View Instant Center Z [Left] [Front],Front View Instant Center X [Right] [Front],Front View Instant Center Y [Right] [Front],Front View Instant Center Z [Right] [Front],Side View Instant Center X [Left] [Front],Side View Instant Center Y [Left] [Front],Side View Instant Center Z [Left] [Front],Side View Instant Center X [Right] [Front],Side View Instant Center Y [Right] [Front],Side View Instant Center Z [Right] [Front],Front View Swing Arm Length [Left] [Front],Front View Swing Arm Angle [Left] [Front],Side View Swing Arm Length [Left] [Front],Side View Swing Arm Angle [Left] [Front],Front View Swing Arm Length [Right] [Front],Front View Swing Arm Angle [Right] [Front],Side View Swing Arm Length [Right] [Front],Side View Swing Arm Angle [Right] [Front],Spring Stiffness [Left] [Front],Spring Stiffness [Right] [Front],Camber Angle [Left] [Rear],Camber Angle [Right] [Rear],Toe Angle [Left] [Rear],Toe Angle [Right] [Rear],Steer Angle [Left] [Rear],Steer Angle [Right] [Rear],Toe Distance [Left] [Rear],Toe Distance [Right] [Rear],Half Track [Left] [Rear],Half Track [Right] [Rear],Wheel Center X [Left] [Rear],Wheel Center Y [Left] [Rear],Wheel Center Z [Left] [Rear],Wheel Center X [Right] [Rear],Wheel Center Y [Right] [Rear],Wheel Center Z [Right] [Rear],Contact Patch X [Left] [Rear],Contact Patch Y [Left] [Rear],Contact Patch Z [Left] [Rear],Contact Patch X [Right] [Rear],Contact Patch Y [Right] [Rear],Contact Patch Z [Right] [Rear],Wheel Center Displacement X [Left] [Rear],Wheel Center Displacement Y [Left] [Rear],Wheel Center Displacement Z [Left] [Rear],Wheel Center Displacement X [Right] [Rear],Wheel Center Displacement Y [Right] [Rear],Wheel Center Displacement Z [Right] [Rear],Contact Patch Displacement X [Left] [Rear],Contact Patch Displacement Y [Left] [Rear],Contact Patch Displacement Z [Left] [Rear],Contact Patch Displacement X [Right] [Rear],Contact Patch Displacement Y [Right] [Rear],Contact Patch Displacement Z [Right] [Rear],Toe Angle Gain in Heave [Left] [Rear],Toe Angle Gain in Roll [Left] [Rear],Toe Angle Gain in Pitch [Left] [Rear],Camber Angle Gain in Heave [Left] [Rear],Camber Angle Gain in Roll [Left] [Rear],Camber Angle Gain in Pitch [Left] [Rear],Toe Angle Gain in Heave [Right] [Rear],Toe Angle Gain in Roll [Right] [Rear],Toe Angle Gain in Pitch [Right] [Rear],Camber Angle Gain in Heave [Right] [Rear],Camber Angle Gain in Roll [Right] [Rear],Camber Angle Gain in Pitch [Right] [Rear],Toe Angle Gain in Left Wheel Bump/Rebound [Left] [Rear],Camber Angle Gain in Left Wheel Bump/Rebound [Left] [Rear],Toe Angle Gain in Left Wheel Bump/Rebound [Right] [Rear],Camber Angle Gain in Left Wheel Bump/Rebound [Right] [Rear],Toe Angle Gain in Right Wheel Bump/Rebound [Left] [Rear],Camber Angle Gain in Right Wheel Bump/Rebound [Left] [Rear],Toe Angle Gain in Right Wheel Bump/Rebound [Right] [Rear],Camber Angle Gain in Right Wheel Bump/Rebound [Right] [Rear],Lower A-Arm Chassis Fore X [Left] [Rear],Lower A-Arm Chassis Fore Y [Left] [Rear],Lower A-Arm Chassis Fore Z [Left] [Rear],Lower A-Arm Chassis Aft X [Left] [Rear],Lower A-Arm Chassis Aft Y [Left] [Rear],Lower A-Arm Chassis Aft Z [Left] [Rear],Lower A-Arm Upright X [Left] [Rear],Lower A-Arm Upright Y [Left] [Rear],Lower A-Arm Upright Z [Left] [Rear],Upper A-Arm Chassis Fore X [Left] [Rear],Upper A-Arm Chassis Fore Y [Left] [Rear],Upper A-Arm Chassis Fore Z [Left] [Rear],Upper A-Arm Chassis Aft X [Left] [Rear],Upper A-Arm Chassis Aft Y [Left] [Rear],Upper A-Arm Chassis Aft Z [Left] [Rear],Upper A-Arm Upright X [Left] [Rear],Upper A-Arm Upright Y [Left] [Rear],Upper A-Arm Upright Z [Left] [Rear],Tie Rod Upright X [Left] [Rear],Tie Rod Upright Y [Left] [Rear],Tie Rod Upright Z [Left] [Rear],Tie Rod Chassis X [Left] [Rear],Tie Rod Chassis Y [Left] [Rear],Tie Rod Chassis Z [Left] [Rear],Lower A-Arm Chassis Fore X [Right] [Rear],Lower A-Arm Chassis Fore Y [Right] [Rear],Lower A-Arm Chassis Fore Z [Right] [Rear],Lower A-Arm Chassis Aft X [Right] [Rear],Lower A-Arm Chassis Aft Y [Right] [Rear],Lower A-Arm Chassis Aft Z [Right] [Rear],Lower A-Arm Upright X [Right] [Rear],Lower A-Arm Upright Y [Right] [Rear],Lower A-Arm Upright Z [Right] [Rear],Upper A-Arm Chassis Fore X [Right] [Rear],Upper A-Arm Chassis Fore Y [Right] [Rear],Upper A-Arm Chassis Fore Z [Right] [Rear],Upper A-Arm Chassis Aft X [Right] [Rear],Upper A-Arm Chassis Aft Y [Right] [Rear],Upper A-Arm Chassis Aft Z [Right] [Rear],Upper A-Arm Upright X [Right] [Rear],Upper A-Arm Upright Y [Right] [Rear],Upper A-Arm Upright Z [Right] [Rear],Tie Rod Upright X [Right] [Rear],Tie Rod Upright Y [Right] [Rear],Tie Rod Upright Z [Right] [Rear],Tie Rod Chassis X [Right] [Rear],Tie Rod Chassis Y [Right] [Rear],Tie Rod Chassis Z [Right] [Rear],King Pin Inclination [Left] [Rear],King Pin Axis at Ground X [Left] [Rear],King Pin Axis at Ground Y [Left] [Rear],King Pin Axis at Ground Z [Left] [Rear],King Pin Inclination [Right] [Rear],King Pin Axis at Ground X [Right] [Rear],King Pin Axis at Ground Y [Right] [Rear],King Pin Axis at Ground Z [Right] [Rear],Caster Angle [Left] [Rear],Caster Angle [Right] [Rear],Scrub Radius [Left] [Rear],Scrub Radius [Right] [Rear],Mechanical Trail [Left] [Rear],Mechanical Trail [Right] [Rear],Top Upright Angle [Left] [Rear],Top Upright Angle [Right] [Rear],Tie Rod Link Length [Left] [Rear],Lower A-Arm Fore Link Length [Left] [Rear],Lower A-Arm Aft Link Length [Left] [Rear],Upper A-Arm Fore Link Length [Left] [Rear],Upper A-Arm Aft Link Length [Left] [Rear],Tie Rod Link Length [Right] [Rear],Lower A-Arm Fore Link Length [Right] [Rear],Lower A-Arm Aft Link Length [Right] [Rear],Upper A-Arm Fore Link Length [Right] [Rear],Upper A-Arm Aft Link Length [Right] [Rear],Tie Rod Top View Angle [Left] [Rear],Tie Rod Top View Angle [Right] [Rear],Tie Rod Front View Angle [Left] [Rear],Tie Rod Front View Angle [Right] [Rear],Virtual Caster Angle [Left] [Rear],Virtual King Pin Angle [Left] [Rear],Virtual King Pin Axis on Ground X [Left] [Rear],Virtual King Pin Axis on Ground Y [Left] [Rear],Virtual King Pin Axis on Ground Z [Left] [Rear],Virtual Mechanical Trail [Left] [Rear],Virtual Scrub Radius [Left] [Rear],Virtual Caster Angle [Right] [Rear],Virtual King Pin Angle [Right] [Rear],Virtual King Pin Axis on Ground X [Right] [Rear],Virtual King Pin Axis on Ground Y [Right] [Rear],Virtual King Pin Axis on Ground Z [Right] [Rear],Virtual Mechanical Trail [Right] [Rear],Virtual Scrub Radius [Right] [Rear],CoilOver Chassis X [Left] [Rear],CoilOver Chassis Y [Left] [Rear],CoilOver Chassis Z [Left] [Rear],CoilOver Rocker X [Left] [Rear],CoilOver Rocker Y [Left] [Rear],CoilOver Rocker Z [Left] [Rear],Rocker Pivot X [Left] [Rear],Rocker Pivot Y [Left] [Rear],Rocker Pivot Z [Left] [Rear],Push/Pull Rocker X [Left] [Rear],Push/Pull Rocker Y [Left] [Rear],Push/Pull Rocker Z [Left] [Rear],Push/Pull Outboard X [Left] [Rear],Push/Pull Outboard Y [Left] [Rear],Push/Pull Outboard Z [Left] [Rear],Rocker Axis Chassis X [Left] [Rear],Rocker Axis Chassis Y [Left] [Rear],Rocker Axis Chassis Z [Left] [Rear],CoilOver Chassis X [Right] [Rear],CoilOver Chassis Y [Right] [Rear],CoilOver Chassis Z [Right] [Rear],CoilOver Rocker X [Right] [Rear],CoilOver Rocker Y [Right] [Rear],CoilOver Rocker Z [Right] [Rear],Rocker Pivot X [Right] [Rear],Rocker Pivot Y [Right] [Rear],Rocker Pivot Z [Right] [Rear],Push/Pull Rocker X [Right] [Rear],Push/Pull Rocker Y [Right] [Rear],Push/Pull Rocker Z [Right] [Rear],Push/Pull Outboard X [Right] [Rear],Push/Pull Outboard Y [Right] [Rear],Push/Pull Outboard Z [Right] [Rear],Rocker Axis Chassis X [Right] [Rear],Rocker Axis Chassis Y [Right] [Rear],Rocker Axis Chassis Z [Right] [Rear],Push/Pull Length [Left] [Rear],Push/Pull Length [Right] [Rear],CoilOver Length [Left] [Rear],CoilOver Length [Right] [Rear],Rocker/CoilOver Angle [Left] [Rear],Rocker/CoilOver Angle [Right] [Rear],Rocker/PRod Angle [Left] [Rear],Rocker/PRod Angle [Right] [Rear],CoilOver Displacement [Left] [Rear],CoilOver Displacement [Right] [Rear],Motion Ratio Steering [Left] [Rear],Motion Ratio Steering [Right] [Rear],Motion Ratio Heave [Left] [Rear],Motion Ratio Heave [Right] [Rear],Motion Ratio Roll [Left] [Rear],Motion Ratio Roll [Right] [Rear],Motion Ratio Pitch [Left] [Rear],Motion Ratio Pitch [Right] [Rear],Motion Ratio Single Left Wheel [Left] [Rear],Motion Ratio Single Left Wheel [Right] [Rear],Motion Ratio Single Right Wheel [Left] [Rear],Motion Ratio Single Right Wheel [Right] [Rear],Roll Center X [Rear],Roll Center Y [Rear],Roll Center Z [Rear],Roll Center (Ground) X [Rear],Roll Center (Ground) Y [Rear],Roll Center (Ground) Z [Rear],Front View Instant Center X [Left] [Rear],Front View Instant Center Y [Left] [Rear],Front View Instant Center Z [Left] [Rear],Front View Instant Center X [Right] [Rear],Front View Instant Center Y [Right] [Rear],Front View Instant Center Z [Right] [Rear],Side View Instant Center X [Left] [Rear],Side View Instant Center Y [Left] [Rear],Side View Instant Center Z [Left] [Rear],Side View Instant Center X [Right] [Rear],Side View Instant Center Y [Right] [Rear],Side View Instant Center Z [Right] [Rear],Front View Swing Arm Length [Left] [Rear],Front View Swing Arm Angle [Left] [Rear],Side View Swing Arm Length [Left] [Rear],Side View Swing Arm Angle [Left] [Rear],Front View Swing Arm Length [Right] [Rear],Front View Swing Arm Angle [Right] [Rear],Side View Swing Arm Length [Right] [Rear],Side View Swing Arm Angle [Right] [Rear],Spring Stiffness [Left] [Rear],Spring Stiffness [Right] [Rear],Pitch Center X [Left],Pitch Center Y [Left],Pitch Center Z [Left],Pitch Center X [Right],Pitch Center Y [Right],Pitch Center Z [Right],Pitch Center (Ground) X [Left],Pitch Center (Ground) Y [Left],Pitch Center (Ground) Z [Left],Pitch Center (Ground) X [Right],Pitch Center (Ground) Y [Right],Pitch Center (Ground) Z [Right],Instant Turn Center X,Instant Turn Center Y,Instant Turn Center Z,Instant Turn Radius,Ackerman Percentage [Front],Wheelbase [Left],Wheelbase [Right],Wheelbase,Roll Axis Inclination Angle,Anti-Dive Percentage [Left],Anti-Dive Percentage [Right],Anti-Lift Percentage [Left] [Front],Anti-Lift Percentage [Right] [Front],Anti-Lift Percentage [Left] [Rear],Anti-Lift Percentage [Right] [Rear],Anti-Squat Percentage [Left],Anti-Squat Percentage [Right],Center of Gravity X,Center of Gravity Y,Center of Gravity Z,Brake Bias [Front],Drive Bias [Front]
mm,deg,deg,deg,-,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg/mm,-,-,deg/mm,-,-,deg/mm,-,-,deg/mm,-,-,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,-,-,-,-,-,-,-,-,deg,-,-,-,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,mm,mm,mm,deg,mm,mm,mm,deg,deg,mm,mm,mm,mm,deg,deg,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,deg,deg,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,mm,mm,mm/deg,mm/deg,-,-,mm/deg,mm/deg,mm/deg,mm/deg,-,-,-,-,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,mm,deg,mm,deg,mm,deg,lbf/in,lbf/in,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg/mm,-,-,deg/mm,-,-,deg/mm,-,-,deg/mm,-,-,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,deg/mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,mm,mm,mm,deg,mm,mm,mm,deg,deg,mm,mm,mm,mm,deg,deg,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,deg,deg,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,mm,mm,mm/deg,mm/deg,-,-,mm/deg,mm/deg,mm/deg,mm/deg,-,-,-,-,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,deg,mm,deg,mm,deg,mm,deg,lbf/in,lbf/in,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,-,mm,mm,mm,deg,-,-,-,-,-,-,-,-,mm,mm,mm,-,-
0,0,0,0,0,-2,-2,0,0,0,0,0,0,595.528,595.528,0,588.437,203.076,0,-588.437,203.076,0,595.528,0,0,-595.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.043,-0.105,-0.042,0.563,1.17,0.005,-0.043,-0.105,-0.042,-0.563,1.17,0.005,-0.042,0,0,0,0,0.005,-0.042,3.952,3.952,3.952,-0.253,0.253,-0.038,0.038,NaN,0,NaN,NaN,NaN,0,118.11,248.361,107.264,-119.634,264.008,107.848,3.886,583.997,119.329,106.172,287.96,235.89,-129.896,287.96,235.89,-20.904,575.996,281.813,53.01,589.991,157.988,67.155,222.873,136,118.11,-248.361,107.264,-119.634,-264.008,107.848,3.886,-583.997,119.329,106.172,-287.96,235.89,-129.896,-287.96,235.89,-20.904,-575.996,281.813,53.01,-589.991,157.988,67.155,-222.873,136,2.819,22.092,589.873,0,2.819,22.092,-589.873,0,8.675,8.675,5.656,5.656,22.092,22.092,59.166,59.166,368.048,354.745,343.194,318.154,311.372,368.048,354.745,343.194,318.154,311.372,2.203,2.203,3.425,3.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.835,17.094,561.34,3.835,182.829,610.413,3.835,210.439,523.24,3.835,248.996,583.006,3.835,538.353,144.932,-29.235,210.439,523.24,3.835,-17.094,561.34,3.835,-182.829,610.413,3.835,-210.439,523.24,3.835,-248.996,583.006,3.835,-538.353,144.932,-29.235,-210.439,523.24,525.01,525.01,172.847,172.847,0,0,0,0,0,0,-9276.855,9276.855,0.859,0.859,25.168,-25.168,-9.41,-9.41,0.859,0,0,0.859,0,0,30.785,0,0,30.785,0,-765.964,70.38,0,765.964,70.38,-542979.938,595.528,-182.387,-542979.938,-595.528,-182.387,1363.311,2.959,542979.969,-0.019,1363.311,2.959,542979.969,-0.019,150,150,-2,-2,0,0,0,0,0,0,595.528,595.528,-1530,588.437,203.076,-1530,-588.437,203.076,-1530,595.528,0,-1530,-595.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014,0.035,-0.016,0.837,0.017,0,0.014,0.035,-0.016,-0.837,0.017,0,-0.016,0,0,0,0,0,-0.016,-1372,315,120.65,-1522,254,120.65,-1530,560,122.428,-1372,315,276,-1522.89,283.94,277.02,-1530,523.5,289.687,-1590,560,122.428,-1548,280,120.801,-1372,-315,120.65,-1522,-254,120.65,-1530,-560,122.428,-1372,-315,276,-1522.89,-283.94,277.02,-1530,-523.5,289.687,-1590,-560,122.428,-1548,-280,120.801,12.31,-1530,586.717,0,12.31,-1530,-586.717,0,0,0,8.812,8.812,0,0,-70.266,-70.266,283.137,291.534,306.11,261.961,240,283.137,291.534,306.11,261.961,240,8.531,8.531,0.329,0.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1515,45,420,-1515,187,518,-1515,254,420,-1515,275,560,-1515,495.3,317.5,-1736,254,420,-1515,-45,420,-1515,-187,518,-1515,-254,420,-1515,-275,560,-1515,-495.3,317.5,-1736,-254,420,327.625,327.625,172.534,172.534,0,0,0,0,0,0,NaN,NaN,1.218,1.218,35.696,-35.696,-339.197,-339.197,1.218,0,0,1.218,-1530,0,16.501,-1530,0,16.501,-1530,-3069.768,101.559,-1530,3069.768,101.559,9614.404,595.528,95.135,9614.404,-595.528,95.135,3666.703,1.587,11144.81,0.489,3666.703,1.587,11144.81,0.489,250,250,-1592.669,595.528,-0.535,-1592.669,-595.528,-0.535,-1592.669,595.528,-0.535,-1592.669,-595.528,-0.535,∞,∞,0,∞,NaN,1530,1530,1530,-0.535,-0.134,-0.134,0,0,1.831,1.831,-5.934,-5.934,-781.218,0,249.714,65,0
